EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Weight,Label
100967,170.267,72.088,118.766,73.839,0.88580364,234.1313626,-0.494348934,2.735,0.856,173.687,0.641,0.651,0.268844548,61.307,1.889,1.038,39.286,0.44,-2.925,36.615,0.85,156.322,1,73.094,0.453,-1.808,34.53409471,1.009906427,-1.680786795,73.094,2.0830757,b
100968,194.5952112,94.846,119.369,2.857,1.190780889,35.8507314,0.507431911,2.832,2.857,97.46,1.523,-1.379,0.413026696,38.626,0.469,0.333,58.834,1.994,2.719,42.887,-1.095,103.151,0,71.22629771,-0.167412393,-1.366383134,46.77892982,-0.062988002,-0.402349818,0,5.436986293,b
100969,114.302,37.268,87.481,69.66,4.679874004,888.5584599,-4.653700118,2.73,27.357,177.36,3.577,1.414,0.560811986,23.232,1.584,-0.301,83.099,1.198,2.402,12.5,1.169,187.938,1,71.029,3.704,-0.665,49.98711873,-1.17295758,2.613199219,71.029,0.001502705,s
100970,126.114,51.917,89.388,24.878,4.999319119,803.7681699,-0.782397853,3.211,24.878,79.643,2.477,-1.407,1.042869576,22.905,-2.402,-0.162,56.739,-1.028,-3.065,13.8,0.842,158.702,0,47.12200529,-1.299707297,2.151967178,36.8422102,0.005800703,1.330269748,0,0.018636117,s
100971,94.725,10.867,70.246,184.129,2.423,287.473,-1.191,0.967,21.635,407.677,0.386,1.376,0.319,118.009,1.238,2.501,45.596,1.823,1.73,31.066,2.02,478.661,2,212.144,1.738,-0.8,31.928,-0.685,-2.731,244.072,0.071357137,b
100972,108.616,52.094,80.698,43.369,2.799800267,781.5675427,-3.126825588,2.31,29.612,143.935,0.631,-1.139,0.606065222,50.837,-2.355,1.602,32.09,-1.406,-2.575,21.248,0.425,242.041,1,61.007,-1.132,-1.821,68.14801235,-3.147841184,-0.022826322,61.007,0.002653311,s
100973,140.795,67.887,109.403,80.536,1.917566539,173.0291011,-0.571150686,2.1,11.365,192.944,0.503,-0.883,0.439588484,78.747,1.259,-2.694,39.646,0.117,-0.932,29.144,2.316,312.582,1,74.552,-1.056,0.71,86.52060618,1.338763283,-0.194895667,74.552,1.825063808,b
100974,117.725,72.538,55.485,76.251,4.251834654,582.3106797,-4.230042795,2.158,18.243,124.012,1.878,1.318,0.677723151,22.926,2.415,-0.101,43.051,2.296,-2.256,53.968,-0.552,236.347,1,58.034,-0.637,2.161,55.76603673,-0.488064566,1.131776786,58.034,2.027040679,b
100975,136.426,64.785,94.087,40.346,3.131942772,196.2357864,-1.856088312,2.732,35.558,147.361,0.906,0.923,0.424679039,48.001,-0.12,2.645,43.51,0.558,-0.991,25.448,2.612,192.406,1,55.849,1.789,0.705,54.1387569,-1.680811248,1.154005394,55.849,1.86351983,b
100976,89.955,56.215,72.602,2.793,1.559046627,512.9800478,-2.54782444,2.777,2.793,59.272,1.392,-1.401,-0.328356018,24.776,-0.838,-1.768,34.496,0.684,0.555,27.634,2.843,91.236,0,32.80362861,0.212756771,-0.152836909,37.27650018,0.264015885,-0.39809749,0,5.347590865,b
100977,452.185,88.886,281.437,4.817,2.921574523,591.6119663,0.07573852,4.545,4.817,102.636,1.661,-1.364,0.418493927,38.575,1.485,2.946,64.061,-1.917,-0.325,31.048,2.65,97.946,0,34.84724594,-0.975825546,-1.337132332,41.77063281,2.73368345,0.674171168,0,6.9062018,b
100978,90.253,15.932,66.861,5.542,2.324688234,279.886786,0.108189685,3.057,5.542,64.818,0.826,-1.414,0.267415725,35.506,1.341,2.845,29.312,1.891,-0.163,4.664,-1.662,130.908,0,55.98334679,3.442710664,-2.957108203,55.40668886,-1.580360284,1.813634599,0,0.018636117,s
100979,200.428,26.387,130.344,2.099,4.260805295,800.8130727,-5.7268561,4.479,2.099,50.37,1.26,-1.414,0.628296382,22.291,-1.773,1.311,28.079,1.45,-1.8,6.511,1.782,50.311,0,19.24560423,0.58608781,-0.909370664,50.77673255,1.246005173,0.266479881,0,2.94610223,b
100980,110.355,33.649,81.292,77.442,1.161179103,74.51098704,1.915188904,2.314,20.618,156.052,2.511,1.401,0.452337466,27.681,0.59,-1.166,69.496,0.928,2.827,23.892,-2.605,195.049,1,58.875,1.159,0.078,72.35575008,-0.842867012,0.093117271,58.875,0.018636117,s
100981,116.809,90.103,83.44,24.97,1.88222721,350.7795663,2.987631098,2.787,24.97,76.452,2.543,-0.356,0.589236882,21.577,0.182,0.009,54.876,-1.246,-2.384,37.681,0.485,146.523,0,42.80722909,-1.310041188,3.383039405,51.15196101,-1.796621358,-2.566167982,0,2.620489344,b
100982,108.649,51.412,76.51,29.606,0.027,69.862,4.341,3.03,3.653,148.372,1.355,1.413,0,31.247,0.625,2.536,42.35,-0.039,-0.79,24.424,-2.642,231.561,2,42.618,2.097,1.922,32.157,2.07,-0.451,74.775,0.07389913,b
100983,89.875,25.333,64.718,23.438,1.736908826,291.1600883,0.703353132,3.166,23.438,60.284,0.763,-1.413,-0.094656701,34.188,0.94,2.259,26.096,0.126,-0.8,29.911,-1.742,101.088,0,60.37240356,-0.096744069,-0.270189649,34.09208205,2.922536031,1.909005444,0,1.92906569,b
100984,163.959,15.818,123.572,89.051,0.252,94.203,1.867,2.923,40.802,229.64,3.13,-0.539,0.001,29.96,0.18,-2.775,93.759,-1.034,0.85,22.942,0.507,320.691,2,61.357,-1.246,-1.161,44.565,-1.498,2.978,105.922,0.744056247,b
100985,122.1118112,89.426,75.853,0.466,2.810028528,904.3368698,0.004082134,1.927,0.466,92.287,1.048,-1.414,0.498232367,45.054,-0.193,-0.709,47.233,-0.29,1.215,53.108,-2.861,127.958,0,45.69199015,1.305966957,1.392734358,49.61159541,0.437623802,-1.078172262,0,4.232061055,b
100986,89.135,52.155,59.319,8.659,3.654916086,843.8490703,-3.202488723,3.086,26.268,94.908,1.665,1.409,0.649902678,22.878,-2.328,1.485,38.085,-2.126,-1.719,18.545,1.81,129.771,1,33.946,-1.121,0.047,35.5461908,-0.286603118,-1.589621344,33.946,1.681611443,b
100987,116.527,40.484,77.768,46.292,4.964144554,362.4476565,-2.929787352,2.617,29.43,150.316,0.703,1.33,1.218916113,43.906,2.256,0.948,30.857,1.327,-2.888,18.661,1.387,196.871,1,75.554,0.005,-1.605,47.145837,-0.905079848,0.098732505,75.554,0.001502705,s
100988,93.40376773,76.654,62.361,1.32,0.69640492,199.2044876,-1.51233642,2.228,1.32,71.759,1.705,-1.361,0.144575207,26.527,0.228,0.971,45.232,0.393,-3.09,35.498,-0.541,102.118,0,27.65752192,2.685812683,-0.920259646,35.95446447,-3.534444889,-0.943000084,0,4.62577625,b
100989,183.685,22.836,123.897,13.357,2.006,117.997,-0.979,3.091,24.563,172.279,0.557,-1.265,0.929,61.756,1.782,-2.625,34.409,0.11,1.058,26.311,0.28,255.182,2,41.161,-1.165,2.314,34.953,0.841,-1.111,76.114,2.02873211,b
100990,93.53,56.388,71.476,104.973,5.4975712,556.7824013,-3.084936658,1.466,64.928,182.776,0.531,0,0.603291949,61.397,2.006,-2.443,32.604,0.549,-2.281,45.083,2.349,308.163,1,88.775,2.115,0.974,27.449202,-1.718551354,-1.180892473,88.775,0.071357137,b
100991,90.176,43.43,63.197,52.613,6.24560066,1160.500356,-5.399792959,2.199,3.789,113.679,0.767,0.718,0.941116129,36.405,-0.118,1.753,27.918,-1.178,-2.604,21.889,1.534,219.278,1,49.356,0.708,-0.931,33.54758474,-2.265881227,-0.980033362,49.356,1.454848473,b
100992,120.443,69.395,62.009,44.774,5.689670001,927.5767055,-6.70607836,3.017,13.2,94.127,1.184,1.412,1.170203808,28.531,1.507,3.1,33.789,1.558,-0.166,44.7,-2.373,168.054,1,31.806,1.863,0.849,36.6403964,0.359686879,-2.651994888,31.806,0.001502705,s
100993,62.11349774,100.409,45.72,1.982,4.506200357,278.0559404,0.309142914,1.433,1.982,65.951,1.84,-1.372,0.555529081,23.219,-2.32,1.417,42.732,-1.244,0.47,60.785,-2.326,88.407,0,26.03533754,-2.054085058,2.808003711,35.99087141,-1.969887745,0.242616342,0,0.002653311,s
100994,120.088,48.331,70.99,48.66,3.634858116,707.9310999,-1.463064786,2.958,5.778,100.397,1.067,1.403,0.689086202,27.72,-1.743,-0.888,29.589,-0.306,1.698,34.407,-0.021,131.768,1,43.088,-3.965,-2.961,51.80958731,0.153886906,-0.887188116,43.088,0.001502705,s
100995,138.306,1.453,93.058,1.597,4.739563364,667.9382295,-3.793064136,3.235,1.597,89.051,0.589,-1.41,0.627056104,56.045,-1.179,-2.619,33.006,-0.375,0.515,21.656,0.57,69.225,0,33.78221591,2.041002583,-0.165842076,44.53885489,-1.043351206,-0.774319299,0,0.018636117,s
100996,71.303,31.438,55.612,2.11,4.206699964,555.9324862,-5.144297045,2.719,2.11,56.693,1.059,-1.414,0.825349651,27.534,0.05,0.209,29.159,0.22,2.923,13.727,-1.553,58.185,0,23.77173243,0.575052813,1.416000189,56.7415055,1.399753189,-0.143516893,0,1.681611443,b
100997,145.6887004,77.947,87.548,1.396,2.099556481,-99.98453117,1.93347625,2.464,1.396,61.571,1.046,-1.412,0.359222428,30.098,2.107,-2.832,31.473,-0.064,-1.666,52.013,0.932,55.672,0,31.17718338,-1.341335216,-0.035493464,32.39409506,2.50037185,2.859880342,0,5.660716053,b
100998,188.996,114.478,93.671,10.506,0.451071602,-136.1654899,3.078565603,3.144,34.687,122.472,2.985,-1.168,0.572886811,20.733,-2.066,-2.54,61.887,-0.497,0.185,53.052,-3.049,243.343,1,39.852,-0.418,-0.411,5.270946375,1.7689921,0.50178012,39.852,2.615588777,b
100999,108.8790654,74.462,76.261,3.949,2.15950182,446.9825961,0.345842166,2.562,3.949,58.985,1.576,-1.354,0.401006663,22.898,0.074,-1.175,36.087,-1.802,0.57,41.208,-3.098,107.334,0,47.62706398,0.054166344,2.112934109,44.609911,-0.165920102,-1.202079165,0,5.81197155,b
101000,213.398,83.423,122.297,2.217,1.786103223,-56.87819609,0.622139879,3.648,2.217,81.159,2.188,-1.359,0.861265588,25.46,-0.903,-0.708,55.699,1.232,2.617,31.613,-0.306,129.555,0,26.36284563,1.853972001,0.351450938,44.20764102,1.248286534,-1.360103498,0,2.891713551,b
101001,74.239,31.364,56.832,50.391,3.35081434,391.0859713,-3.839385364,1.8,1.745,125.622,2.262,-1.307,0.855412176,23.406,-0.124,-0.022,52.94,-0.688,1.688,7.312,-2.751,251.981,1,49.277,-2.121,-1.753,44.62148268,0.289005068,2.428306977,49.277,0.744056247,b
101002,56.977,44.013,43.921,57.708,1.682252697,283.9969517,-2.848512444,1.402,26.208,105.103,2.006,-0.365,0.280997071,22.17,1.198,-2.67,44.468,2.162,2.595,23.22,1.087,215.719,1,38.466,1.74,-1.001,56.11642787,3.825970505,2.992894865,38.466,5.173701386,b
101003,140.563,9.658,95.006,6.068,1.730489379,356.0448862,-1.466978821,3.06,6.068,87.864,0.612,-1.293,0.019401659,54.492,1.068,0.51,33.373,0.097,-2.871,19.095,-2.486,193.413,0,28.14661655,-1.835239541,0.218509308,42.82531681,0.537804975,-0.825514498,0,0.018636117,s
101004,125.036,3,74.697,134.903,6.535,1991.475,-10.537,1.472,1.253,268.377,0.549,1.059,0.976,75.022,-0.936,-1.59,41.219,-0.884,-0.119,61.274,-0.179,280.138,2,80.741,2.893,2.871,71.395,-3.643,1.876,152.137,0.001502705,s
101005,114.544,76.164,87.551,2.767,3.078786489,440.2517037,2.056378143,2.803,2.767,86.255,1.778,-1.364,0.184651818,31.049,-1.236,2.034,55.207,-0.437,-1.563,27.793,1.106,177.871,0,56.10133102,0.434366145,1.367628652,41.31617718,-3.568039517,0.018043278,0,0.018636117,s
101006,162.245,67.129,101.001,7.585,4.073701825,535.0057435,-3.661444273,3.12,7.585,103.776,1.636,-1.368,0.559444456,39.364,-2.311,0.516,64.412,-2.159,-2.651,17.496,0.454,164.948,0,59.80130043,-3.555099586,0.878776733,31.5198494,-0.181276548,1.243063963,0,0.018636117,s
101007,96.638,1.744,69.451,21.039,7.069036074,938.3638779,-10.56135626,2.972,21.039,69.933,0.683,0.521,2.140134602,41.554,-1.021,2.607,28.379,-0.67,-0.345,32.647,-0.402,101.547,0,39.75402241,-0.481569151,-0.681759463,35.99734446,-0.948023398,0.62959361,0,0.001502705,s
101008,133.338,3.158,94.728,30.517,6.155129238,1091.391023,-11.70047021,3.156,0.454,124.598,1.169,1.414,0.879249927,43.186,0.184,1.588,50.491,0.521,-1.549,23.223,-1.457,144.421,1,30.922,-1.814,1.661,48.72016158,2.044045506,0.725369965,30.922,0.018636117,s
101009,110.109,14.032,79.324,10.873,3.576678796,651.9100218,-2.563056756,2.816,24.189,114.82,0.918,-1.412,0.404382997,41.632,-1.413,0.375,38.209,-1.153,-3.104,2.959,-1.663,164.962,1,34.98,-0.93,-1.7,32.88670414,-0.472830486,0.582463752,34.98,0.309795156,b
101010,79.805,20.372,56.026,27.737,6.713603605,1203.814113,-5.723492549,2.423,27.737,59.238,1.141,-1.045,0.939779802,27.668,-0.406,-0.586,31.57,-0.061,1.812,22.979,2.588,94.661,0,29.79646729,-0.702976107,-2.299611189,14.831897,-0.351366987,0.672429045,0,0.018636117,s
101011,84.0347063,118.741,32.194,67.279,2.519,222.158,-1.213,0.811,2.128,199.204,1.191,-0.053,0.086,35.414,-2.169,2.509,42.18,-1.361,2.578,97.904,-1.349,186.331,2,68.288,-0.648,0.073,53.323,1.87,2.106,121.611,1.990585719,b
101012,124.281,29.384,67.745,161.597,0.199,63.741,1.834,1.514,0.419,256.254,0.63,0.939,0,52.519,0.386,-0.158,33.078,1.799,0.388,80.193,-0.191,236.764,2,103.022,1.458,-2.952,67.634,1.258,2.67,170.657,0.018636117,s
101013,235.118,67.448,165.654,21.366,-1.09552246,-469.4672785,4.088128028,3.309,21.366,123.899,1.504,-1.414,-0.46789115,49.479,-1.912,-0.819,74.42,-0.235,2.034,23.343,-2.364,167.102,0,37.18591355,-0.576195851,0.255438571,18.13013258,-1.057658216,-1.043916075,0,5.570856895,b
101014,88.479,72.032,68.294,27.605,3.290651534,457.7790021,-3.410434597,2.301,5.356,100.558,1.258,-1.031,0.701728495,30.581,0.323,1.596,38.483,1.263,-2.587,33.714,0.527,109.349,1,31.495,0.317,-1.287,53.54661443,3.163357688,1.224781048,31.495,2.050688212,b
101015,119.497,42.964,71.045,181.279,3.336023492,938.3420258,-1.556840315,1.347,24.206,328.3,0.387,1.311,0.665678539,88.645,-0.253,1.77,34.305,-0.86,0.568,75.342,1.44,364.364,1,205.35,1.044,-1.701,58.78984496,-2.376255197,-1.101671533,205.35,0.001502705,s
101016,87.246,3.91,47.039,108.147,2.314,217.684,5.072,1.624,23.039,211.167,1.154,1.1,0.002,26.629,-0.782,2.679,30.743,0.415,-2.505,61.516,-2.595,275.216,2,121.961,-1.375,0.016,31.834,-3.689,2.666,153.795,0.307169524,b
101017,334.1229433,92.361,225.652,55.062,1.663847736,175.7407121,-2.632011137,3.95,5.074,116.234,1.342,-0.279,0.394704542,28.008,-2.023,-1.414,37.575,1.89,-0.878,63.625,2.934,179.673,1,50.651,1.637,0.861,76.07899182,2.741353745,0.53204909,50.651,0.744056247,b
101018,99.107,36.847,59.022,106.483,4.673888345,975.7295775,-6.481769136,1.684,23.061,200.602,1.153,1.342,0.895220537,33.015,-0.933,-1.757,38.067,-2.047,-0.494,50.162,-1.365,262.11,1,129.521,1.299,1.941,53.6979688,-0.832311255,-0.926853322,129.521,0.001502705,s
101019,117.46,41.458,77.129,52.851,2.087587796,233.9825883,2.058645232,2.905,52.851,71.323,1.089,1.413,0.685203176,34.147,0.664,1.478,37.176,-0.215,-2.036,39.326,3.102,228.106,0,14.39344232,0.720111798,-3.281422797,26.94501138,-1.691084846,2.421914455,0,1.681611443,b
101020,140.715,94.686,96.55,36.495,0.793021816,-142.4330697,3.234646624,3.358,36.495,70.472,1.526,-1.316,-0.124303649,27.893,-0.109,-1.552,42.579,-1.858,1.315,53.179,-2.029,211.676,0,30.41651757,-0.529438635,-2.195611273,44.62363649,0.076617644,1.199039759,0,5.650384173,b
101021,114.12,12.806,41.519,300.038,0.765,443.987,2.351,1.348,46.698,612.654,2.283,1.121,0,21.438,-0.938,-2.007,48.942,-0.403,-0.769,241.791,-0.887,669.119,3,377.188,1.963,1.816,118.568,1.198,-1.942,542.274,0.001502705,s
101022,87.8,68.403,73.925,7.807,-2.037302732,-414.8998883,4.166271393,2.296,7.807,70.552,1.12,-1.392,-0.053495553,33.276,1.597,0.917,37.275,0.381,-1.03,35.74,2.825,198.415,0,26.12626504,0.256467598,2.678566153,74.63695355,-1.910573187,-0.732612141,0,2.203782646,b
101023,95.6022343,97.597,66.538,9.11,2.673566546,289.957172,2.030186849,1.7,9.11,79.645,1.273,-1.381,0.780025516,35.037,-1.087,-2.53,44.608,-2.222,2.488,56.479,-0.181,84.385,0,65.00667983,-1.160178128,-0.075064101,18.0277636,3.364209254,-1.178626831,0,0.002653311,s
101024,111.177,7.716,64.395,92.677,3.958,347.574,-0.923,2.224,0.57,153.253,1.616,1.178,0.678,21.43,-2.262,2.94,34.633,-0.496,1.588,49.25,1.775,159.988,2,51.618,-3.709,-1.491,45.573,0.249,-0.912,97.19,0.001502705,s
101025,115.625,13.075,80.618,149.1,4.202,894.491,-3.83,1.431,0.473,360.541,1.47,1.243,0.243,46.877,0.789,-0.826,68.93,1.735,0.248,49.61,0.024,306.602,2,179.3,1.337,-2.892,65.435,-2.864,1.176,244.734,0.018636117,s
101026,82.581,43.296,56.526,23.733,2.786077138,518.0472996,-2.209510206,2.723,40.69,112.738,1.232,0.432,0.827184139,22.159,-0.881,1.944,27.298,0.371,-0.474,18.205,2.185,187.888,1,63.281,-0.989,-2.061,38.92068718,0.323167556,1.261063271,63.281,0.07389913,b
101027,120.0284287,99.642,93.018,27.752,-0.277844828,-477.6549439,6.168305168,2.711,27.752,96.262,1.366,-1.402,0.047892683,40.692,-0.708,-1.956,55.57,-0.806,1.618,52.882,-0.713,141.987,0,34.89880573,-2.705453726,-5.891081795,54.65065099,0.978546964,0.857958624,0,4.438793454,b
101028,135.371,82.958,71.424,5.423,0.049002274,-167.9296837,1.510103779,3.091,5.423,76.074,2.721,-1.367,-0.490301764,20.447,-0.158,2.836,55.627,0.535,-0.176,31.167,3.141,136.006,0,58.94312763,2.419446812,-0.568016775,19.56528916,0.349096375,1.766051171,0,5.196607822,b
101029,120.723,28.616,92.732,3.861,5.254609855,1194.189902,-6.063603427,3.126,3.861,69.619,0.809,-1.409,1.062218864,38.478,1.335,-3.128,31.141,-0.317,0.501,14.524,-0.974,132.741,0,41.26145114,-0.181134641,0.443023129,53.25241737,1.31287003,-0.57754274,0,0.018636117,s
101030,86.718,31.686,60.844,70.038,1.789,366.082,-0.57,1.811,122.784,468.295,1.942,1.297,0.379,25.566,1.352,0.555,49.66,0.401,2.096,16.596,0.927,469.229,3,166.788,-1.375,3.121,99.198,0.414,0.315,393.069,0.307169524,b
101031,136.038,17.991,96.43,2.7,2.037565346,357.6239934,0.159080134,3.638,2.7,65.437,0.995,-1.404,0.400444127,32.802,1.693,-1.885,32.635,-0.184,1.282,2.485,-1.769,130.292,0,60.979074,-1.366495507,1.313763978,25.67523173,1.767203869,0.034045014,0,0.018636117,s
101032,37.878,54.453,31.828,23.436,5.717853886,877.8748217,-6.549895718,1.312,23.436,49.66,1.208,-0.952,0.673199927,22.489,1.569,-1.416,27.17,2.351,-0.362,27.295,2.821,89.398,0,57.20756754,2.385820408,-0.300708316,31.71993631,-0.984851162,2.640103287,0,2.08018257,b
101033,105.542,55.783,76.861,19.14,4.200931975,722.9218466,-2.83774567,2.819,19.14,76.551,0.944,-1.387,1.16768087,39.37,0.1,-1.46,37.181,0.492,2.032,22.585,-0.561,88.635,0,8.788878088,3.366966958,0.596914789,57.78333327,-5.577244713,-2.166524945,0,0.018636117,s
101034,143.216,40.122,101.203,404.087,6.415471449,1692.453861,-10.14458728,0.786,37.214,719.822,2.178,0.653,1.229348154,87.813,0.061,1.325,191.244,0.545,0.705,145.234,0.464,965.143,1,440.765,-1.113,-2.411,54.05636565,-1.055577143,-0.606533317,440.765,0.018636117,s
101035,83.074,61.938,60.477,25.357,1.274416587,508.542025,-3.249172741,3.092,25.357,60.736,1.231,1.412,-0.371732084,27.218,-2.317,0.629,33.518,-2.216,-2.563,30.127,1.03,90.957,0,42.48204339,-2.13872748,1.118178858,69.44184486,-3.319448514,-3.313661171,0,1.879029922,b
101036,167.872,15.259,97.232,24.908,7.580203278,1568.485086,-8.039752436,2.77,24.908,110.798,0.319,-1.102,0.727569143,83.977,-1.202,-0.454,26.82,-1.815,3.127,36.755,2.636,152.161,0,46.84516961,-2.413918146,-0.589213802,53.07679483,-0.87143255,-1.273508195,0,0.018636117,s
101037,110.093,6.305,78.947,71.367,5.410049101,924.1937406,-8.782050705,2.26,1.58,157.804,1.921,1.164,0.939142496,29.754,0.563,0.062,57.154,1.323,2.191,24.007,2.02,153.712,1,70.896,-1.144,-1.353,39.97215644,1.601277337,-2.032746748,70.896,1.681611443,b
101038,155.591,77.629,121.079,34.814,3.215926204,200.869969,-0.319711773,3.044,2.515,152.38,1.968,-1.414,0.912795574,38.772,1.173,1.455,76.285,0.201,-1.43,30.073,2.963,207.374,1,37.324,-0.379,1.139,38.11013903,2.605257749,-3.35910933,37.324,2.336946791,b
101039,103.335,66.827,57.285,31.606,2.779724694,392.3901684,0.613252753,2.625,3.991,91.598,1.31,0.347,0.428744016,25.776,-2.064,2.609,33.76,-2.255,-1.056,33.982,2.415,127.692,1,32.062,-0.631,-0.325,59.75411914,-1.642382334,-0.961151005,32.062,1.993655707,b
101040,87.332,4.406,52.484,130.392,2.663,200.875,2.661,1.206,6.751,225.578,0.458,0.868,0.873,65.201,-2.36,1.573,29.838,-1.616,0.624,54.112,0.514,372.926,2,99.845,-0.774,-2.085,30.694,-3.437,-2.568,130.539,1.681611443,b
101041,100.139,41.605,76.328,6.344,1.274000348,75.60533894,5.141897407,2.549,6.344,74.153,0.913,-1.402,-0.437798266,38.759,0.521,-2.472,35.393,1.369,1.407,23.584,-0.2,146.536,0,22.67582976,-1.220328565,4.125189837,41.08056127,-0.671436009,-0.159138023,0,1.681611443,b
101042,123.864,24.487,90.564,43.876,2.458005687,137.449592,-1.430065284,2.748,1.528,129.583,2.161,1.411,0.830757466,27.499,-1.785,-1.671,59.418,-0.658,2.105,5.728,-2.727,109.874,1,42.665,4.17,-0.49,47.00185724,-3.039883234,1.039901216,42.665,0.001502705,s
101043,191.181,101.568,91.702,52.739,1.170789283,256.8315818,0.958454665,2.863,28.274,127.182,1.378,1.383,0.330516536,39.418,0.137,-1.459,54.3,0.214,1.403,54.293,-1.015,185.54,1,33.463,-3.253,2.993,37.50057543,2.807986735,0.28320882,33.463,0.018636117,s
101044,125.3823423,90.731,94.117,3.049,1.03515898,-57.89116613,1.443416807,2.604,3.049,95.904,1.671,-1.383,-0.304703314,35.901,1.097,2.314,60.003,0.405,-0.196,38.529,-2.662,118.962,0,43.05385681,-2.900600253,-0.654599142,44.34199434,2.954848943,-0.783865165,0,4.826745553,b
101045,163.486,6.479,101.129,45.958,2.273,330.92,-1.107,2.805,0.341,289.656,0.86,1.221,0.943,49.677,-1.152,-0.984,42.746,-0.154,1.638,35.21,1.471,389.307,2,120.585,0.707,-1.99,76.647,-1.566,1.299,197.232,0.001502705,s
101046,32.383,110.597,29.815,54.773,-0.969302051,-284.2053262,4.174555925,0.843,43.634,139.741,3.057,-0.399,-0.088127379,20.767,1.905,-1.708,63.484,1.742,-0.881,52.259,2.828,258.737,1,55.49,1.48,2.161,44.22977991,1.831113447,1.161089723,55.49,2.173229076,b
101047,179.0912964,119.097,107.054,2.783,2.769367052,512.8575946,-1.646421147,3.271,2.783,93.78,3.303,-1.213,0.473873171,21.792,-0.318,0.983,71.989,1.332,-2.475,49.386,0.564,63.036,0,47.62908359,-0.196379115,1.080715894,61.40508417,0.968286598,1.479830154,0,2.80544186,b
101048,83.13,2.935,58.054,42.291,3.948830473,651.5973451,-5.42500162,2.055,19.659,104.648,0.839,0.807,0.89026289,35.512,0.732,-0.44,29.778,0.072,1.506,11.963,1.662,133.482,1,39.359,1.251,-2.945,55.25437865,3.526827093,1.750131444,39.359,0.07389913,b
101049,109.898,56.861,40.98,168.464,0.895,77.413,2.003,1.382,3.605,232.441,1.794,1.125,0.384,22.026,0.928,-0.8,39.512,1.922,0.16,118.414,-0.697,266.223,2,114.446,1.037,2.539,56.457,1.932,2.698,170.903,0.002653311,s
101050,150.674,6.494,87.692,70.216,5.770350879,570.8450619,-5.606271116,2.376,26.479,145.858,0.858,0.766,1.165191932,50.948,0.512,-1.52,43.695,0.638,2.39,57.829,2.261,208.095,1,51.215,-1.308,-0.033,41.78620166,-0.01245129,-1.033024982,51.215,0.001502705,s
101051,133.754,64.331,108.171,53.715,4.114,355.534,-4.231,2.098,24.835,199.14,1.158,-1.407,0.961,48.665,0.981,-1.743,56.362,-0.409,-0.171,20.706,2.284,262.554,2,58.5,-2.055,1.853,35.613,2.059,3.068,94.113,1.082347905,b
101052,80.793,1.519,57.847,29.682,2.686279849,217.728647,-1.735795009,2.431,29.682,60.334,1.214,1.11,0.799752835,27.256,-2.192,-3.077,33.078,-1.679,0.831,8.83,0.92,186.684,0,48.04346084,1.206780855,1.512476366,55.01950187,0.365070149,-0.280752291,0,0.018636117,s
101053,203.065,141.508,91.583,55.75,6.700595478,987.2216463,-7.873401115,3.287,24.816,109.515,2.496,-1.296,1.357338016,22.368,-0.392,2.12,55.822,-1.906,-1.245,90.119,1.757,82.081,1,31.324,-1.417,-1.276,54.31039192,0.823143362,1.795949992,31.324,2.645779383,b
101054,114.119,9.541,85.336,33.073,3.533476363,318.180567,-1.287396301,2.673,1.1,122.487,1.611,1.391,0.433651589,34.385,-0.907,-0.09,55.401,-0.699,2.576,3.668,1.893,80.53,1,32.701,2.535,-1.176,37.85062467,-1.541501336,-0.560996036,32.701,1.681611443,b
101055,92.3,62.445,65.847,50.222,0.58305078,38.66437821,1.674968285,3.1,22.176,103.096,1.259,1.414,-0.222484107,28.985,0.317,2.241,36.492,0.634,-0.843,48.7,0.825,207.088,1,37.619,0.776,-2.893,44.50210603,-0.059458826,-0.849102748,37.619,0.018636117,s
101056,115.713,12.499,83.157,5.939,5.408488553,643.0432129,-4.416092366,2.942,5.939,85.304,0.662,-1.39,1.147307831,51.339,-0.312,-1.37,33.965,-0.384,1.572,13.366,2.167,98.959,0,62.72374014,-0.871822757,-1.767316036,19.73925258,-3.374978635,0.509168735,0,0.018636117,s
101057,93.269,50.859,60.712,100.887,4.918451451,753.2786932,-1.734110029,1.704,21.898,160.067,0.672,1.186,1.085796996,48.224,0.314,2.792,32.384,-0.156,1.154,46.663,2.58,201.067,1,79.459,2.003,-0.831,49.00658007,-4.113723475,-0.521395661,79.459,0.018636117,s
101058,98.848,1.496,72.11,67.963,3.577,303.664,-3.17,1.776,2.536,196.206,0.782,1.063,0.911,52.531,0.659,-0.543,41.063,0.713,1.233,13.069,1.168,248.475,2,60.997,-1.622,-2.134,41.615,1.954,2.35,102.612,0.307169524,b
